Filename,ProjectName,DocumentName,StartTime,EndTime,Duration,CPU Usage,Status
doc_149.pdf,Paket Pembangunan ke-50,Laporan Bulanan Paket Pembangunan ke-50,2025-05-10 22:37:12.544393,2025-05-10 22:37:15.287148,0:00:02.742755,26.1,Success
doc_150.pdf,Paket Pembangunan ke-50,Gambar Rencana Paket Pembangunan ke-50,2025-05-10 22:37:22.352512,2025-05-10 22:37:27.356808,0:00:05.004296,18.0,Success
doc_151.pdf,Paket Pembangunan ke-51,Dokumen Kontrak Paket Pembangunan ke-51,2025-05-10 22:37:34.455868,2025-05-10 22:37:42.336060,0:00:07.880192,15.6,Success
doc_152.pdf,Paket Pembangunan ke-51,Laporan Bulanan Paket Pembangunan ke-51,2025-05-10 22:37:49.429505,2025-05-10 22:37:52.145645,0:00:02.716140,25.0,Success
doc_153.pdf,Paket Pembangunan ke-51,Gambar Rencana Paket Pembangunan ke-51,2025-05-10 22:37:59.236065,2025-05-10 22:38:02.338602,0:00:03.102537,28.1,Success
doc_154.pdf,Paket Pembangunan ke-52,Dokumen Kontrak Paket Pembangunan ke-52,2025-05-10 22:38:09.404992,2025-05-10 22:38:12.620457,0:00:03.215465,25.1,Success
doc_155.pdf,Paket Pembangunan ke-52,Laporan Bulanan Paket Pembangunan ke-52,2025-05-10 22:38:19.738034,2025-05-10 22:38:22.466292,0:00:02.728258,29.0,Success
doc_156.pdf,Paket Pembangunan ke-52,Gambar Rencana Paket Pembangunan ke-52,2025-05-10 22:38:29.540338,2025-05-10 22:38:34.909331,0:00:05.368993,20.8,Success
doc_157.pdf,Paket Pembangunan ke-53,Dokumen Kontrak Paket Pembangunan ke-53,2025-05-10 22:38:42.136471,2025-05-10 22:38:50.099162,0:00:07.962691,23.2,Success
doc_158.pdf,Paket Pembangunan ke-53,Laporan Bulanan Paket Pembangunan ke-53,2025-05-10 22:38:57.125474,2025-05-10 22:38:59.741275,0:00:02.615801,23.4,Success
doc_159.pdf,Paket Pembangunan ke-53,Gambar Rencana Paket Pembangunan ke-53,2025-05-10 22:39:06.824072,2025-05-10 22:39:09.758169,0:00:02.934097,20.2,Success
doc_160.pdf,Paket Pembangunan ke-54,Dokumen Kontrak Paket Pembangunan ke-54,2025-05-10 22:39:16.803202,2025-05-10 22:39:19.586314,0:00:02.783112,22.9,Success
doc_161.pdf,Paket Pembangunan ke-54,Laporan Bulanan Paket Pembangunan ke-54,2025-05-10 22:39:26.726857,2025-05-10 22:39:29.429328,0:00:02.702471,21.9,Success
doc_162.pdf,Paket Pembangunan ke-54,Gambar Rencana Paket Pembangunan ke-54,2025-05-10 22:39:36.561262,2025-05-10 22:39:39.102919,0:00:02.541657,21.0,Success
doc_163.pdf,Paket Pembangunan ke-55,Dokumen Kontrak Paket Pembangunan ke-55,2025-05-10 22:39:46.235266,2025-05-10 22:39:59.150966,0:00:12.915700,40.4,Success
doc_164.pdf,Paket Pembangunan ke-55,Laporan Bulanan Paket Pembangunan ke-55,2025-05-10 22:40:06.197780,2025-05-10 22:40:09.429858,0:00:03.232078,25.7,Success
doc_165.pdf,Paket Pembangunan ke-55,Gambar Rencana Paket Pembangunan ke-55,2025-05-10 22:40:16.440627,2025-05-10 22:40:20.017070,0:00:03.576443,21.0,Success
doc_166.pdf,Paket Pembangunan ke-56,Dokumen Kontrak Paket Pembangunan ke-56,2025-05-10 22:40:27.030055,2025-05-10 22:40:29.445187,0:00:02.415132,21.7,Success
doc_167.pdf,Paket Pembangunan ke-56,Laporan Bulanan Paket Pembangunan ke-56,2025-05-10 22:40:36.460748,2025-05-10 22:40:39.197836,0:00:02.737088,19.3,Success
doc_168.pdf,Paket Pembangunan ke-56,Gambar Rencana Paket Pembangunan ke-56,2025-05-10 22:40:46.306995,2025-05-10 22:40:48.404703,0:00:02.097708,24.0,Success
doc_169.pdf,Paket Pembangunan ke-57,Dokumen Kontrak Paket Pembangunan ke-57,2025-05-10 22:40:55.498050,2025-05-10 22:41:02.838355,0:00:07.340305,14.0,Success
doc_170.pdf,Paket Pembangunan ke-57,Laporan Bulanan Paket Pembangunan ke-57,2025-05-10 22:41:09.865680,2025-05-10 22:41:13.019276,0:00:03.153596,19.4,Success
doc_171.pdf,Paket Pembangunan ke-57,Gambar Rencana Paket Pembangunan ke-57,2025-05-10 22:41:20.097534,2025-05-10 22:41:23.046931,0:00:02.949397,20.4,Success
doc_172.pdf,Paket Pembangunan ke-58,Dokumen Kontrak Paket Pembangunan ke-58,2025-05-10 22:41:30.095096,2025-05-10 22:41:32.952884,0:00:02.857788,16.3,Success
doc_173.pdf,Paket Pembangunan ke-58,Laporan Bulanan Paket Pembangunan ke-58,2025-05-10 22:41:39.988503,2025-05-10 22:41:42.016543,0:00:02.028040,19.1,Success
doc_174.pdf,Paket Pembangunan ke-58,Gambar Rencana Paket Pembangunan ke-58,2025-05-10 22:41:49.087486,2025-05-10 22:41:51.811206,0:00:02.723720,22.0,Success
doc_175.pdf,Paket Pembangunan ke-59,Dokumen Kontrak Paket Pembangunan ke-59,2025-05-10 22:41:58.905701,2025-05-10 22:42:01.047900,0:00:02.142199,18.2,Success
doc_176.pdf,Paket Pembangunan ke-59,Laporan Bulanan Paket Pembangunan ke-59,2025-05-10 22:42:08.072193,2025-05-10 22:42:15.462409,0:00:07.390216,17.2,Success
doc_177.pdf,Paket Pembangunan ke-59,Gambar Rencana Paket Pembangunan ke-59,2025-05-10 22:42:22.513094,2025-05-10 22:42:24.891111,0:00:02.378017,23.2,Success
doc_178.pdf,Paket Pembangunan ke-60,Dokumen Kontrak Paket Pembangunan ke-60,2025-05-10 22:42:31.985874,2025-05-10 22:42:34.059840,0:00:02.073966,21.2,Success
doc_179.pdf,Paket Pembangunan ke-60,Laporan Bulanan Paket Pembangunan ke-60,2025-05-10 22:42:41.070679,2025-05-10 22:42:43.300723,0:00:02.230044,17.1,Success
doc_180.pdf,Paket Pembangunan ke-60,Gambar Rencana Paket Pembangunan ke-60,2025-05-10 22:42:50.338624,2025-05-10 22:42:52.715545,0:00:02.376921,15.9,Success
doc_181.pdf,Paket Pembangunan ke-61,Dokumen Kontrak Paket Pembangunan ke-61,2025-05-10 22:42:59.734321,2025-05-10 22:43:01.715550,0:00:01.981229,17.8,Success
doc_182.pdf,Paket Pembangunan ke-61,Laporan Bulanan Paket Pembangunan ke-61,2025-05-10 22:43:08.729885,2025-05-10 22:43:11.130206,0:00:02.400321,18.4,Success
doc_183.pdf,Paket Pembangunan ke-61,Gambar Rencana Paket Pembangunan ke-61,2025-05-10 22:43:18.142368,2025-05-10 22:43:21.545899,0:00:03.403531,16.4,Success
doc_184.pdf,Paket Pembangunan ke-62,Dokumen Kontrak Paket Pembangunan ke-62,2025-05-10 22:43:28.590976,2025-05-10 22:43:42.722138,0:00:14.131162,17.0,Success
doc_185.pdf,Paket Pembangunan ke-62,Laporan Bulanan Paket Pembangunan ke-62,2025-05-10 22:43:49.748140,2025-05-10 22:43:55.488723,0:00:05.740583,23.4,Success
doc_186.pdf,Paket Pembangunan ke-62,Gambar Rencana Paket Pembangunan ke-62,2025-05-10 22:44:02.521215,2025-05-10 22:44:05.422083,0:00:02.900868,23.3,Success
doc_187.pdf,Paket Pembangunan ke-63,Dokumen Kontrak Paket Pembangunan ke-63,2025-05-10 22:44:12.435550,2025-05-10 22:44:15.618507,0:00:03.182957,23.1,Success
doc_188.pdf,Paket Pembangunan ke-63,Laporan Bulanan Paket Pembangunan ke-63,2025-05-10 22:44:22.629992,2025-05-10 22:44:25.024409,0:00:02.394417,22.1,Success
doc_189.pdf,Paket Pembangunan ke-63,Gambar Rencana Paket Pembangunan ke-63,2025-05-10 22:44:32.036052,2025-05-10 22:44:35.019119,0:00:02.983067,26.9,Success
doc_190.pdf,Paket Pembangunan ke-64,Dokumen Kontrak Paket Pembangunan ke-64,2025-05-10 22:44:42.031968,2025-05-10 22:44:45.671598,0:00:03.639630,29.9,Success
doc_191.pdf,Paket Pembangunan ke-64,Laporan Bulanan Paket Pembangunan ke-64,2025-05-10 22:44:52.686767,2025-05-10 22:44:55.884939,0:00:03.198172,17.0,Success
doc_192.pdf,Paket Pembangunan ke-64,Gambar Rencana Paket Pembangunan ke-64,2025-05-10 22:45:02.938026,2025-05-10 22:45:14.308197,0:00:11.370171,17.9,Success
doc_193.pdf,Paket Pembangunan ke-65,Dokumen Kontrak Paket Pembangunan ke-65,2025-05-10 22:45:21.331888,2025-05-10 22:45:24.930171,0:00:03.598283,17.0,Success
doc_194.pdf,Paket Pembangunan ke-65,Laporan Bulanan Paket Pembangunan ke-65,2025-05-10 22:45:32.007654,2025-05-10 22:45:34.567221,0:00:02.559567,23.3,Success
doc_195.pdf,Paket Pembangunan ke-65,Gambar Rencana Paket Pembangunan ke-65,2025-05-10 22:45:41.606594,2025-05-10 22:45:44.051765,0:00:02.445171,24.8,Success
doc_196.pdf,Paket Pembangunan ke-66,Dokumen Kontrak Paket Pembangunan ke-66,2025-05-10 22:45:51.130599,2025-05-10 22:45:53.670376,0:00:02.539777,21.5,Success
doc_197.pdf,Paket Pembangunan ke-66,Laporan Bulanan Paket Pembangunan ke-66,2025-05-10 22:46:00.736109,2025-05-10 22:46:02.732278,0:00:01.996169,21.9,Success
doc_198.pdf,Paket Pembangunan ke-66,Gambar Rencana Paket Pembangunan ke-66,2025-05-10 22:46:09.773156,2025-05-10 22:46:25.294036,0:00:15.520880,15.9,Success
doc_199.pdf,Paket Pembangunan ke-67,Dokumen Kontrak Paket Pembangunan ke-67,2025-05-10 22:46:32.342057,2025-05-10 22:46:37.469326,0:00:05.127269,16.1,Success
doc_200.pdf,Paket Pembangunan ke-67,Laporan Bulanan Paket Pembangunan ke-67,2025-05-10 22:46:44.494203,2025-05-10 22:46:52.590889,0:00:08.096686,20.8,Success
