Filename,ProjectName,DocumentName,StartTime,EndTime,Duration,CPU Usage,Status
doc_149.pdf,Paket Pembangunan ke-50,Laporan Bulanan Paket Pembangunan ke-50,2025-05-10 23:43:40.568802,2025-05-10 23:43:43.844450,0:00:03.275648,15.0,Success
doc_150.pdf,Paket Pembangunan ke-50,Gambar Rencana Paket Pembangunan ke-50,2025-05-10 23:43:51.093152,2025-05-10 23:44:07.301437,0:00:16.208285,14.0,Success
doc_151.pdf,Paket Pembangunan ke-51,Dokumen Kontrak Paket Pembangunan ke-51,2025-05-10 23:44:14.566074,2025-05-10 23:44:16.581283,0:00:02.015209,12.9,Success
doc_152.pdf,Paket Pembangunan ke-51,Laporan Bulanan Paket Pembangunan ke-51,2025-05-10 23:44:23.839157,2025-05-10 23:44:25.791893,0:00:01.952736,16.1,Success
doc_153.pdf,Paket Pembangunan ke-51,Gambar Rencana Paket Pembangunan ke-51,2025-05-10 23:44:33.010552,2025-05-10 23:44:36.451364,0:00:03.440812,14.0,Success
doc_154.pdf,Paket Pembangunan ke-52,Dokumen Kontrak Paket Pembangunan ke-52,2025-05-10 23:44:43.700772,2025-05-10 23:44:48.720020,0:00:05.019248,13.3,Success
doc_155.pdf,Paket Pembangunan ke-52,Laporan Bulanan Paket Pembangunan ke-52,2025-05-10 23:44:55.977551,2025-05-10 23:44:58.026430,0:00:02.048879,17.8,Success
doc_156.pdf,Paket Pembangunan ke-52,Gambar Rencana Paket Pembangunan ke-52,2025-05-10 23:45:05.265108,2025-05-10 23:45:08.189347,0:00:02.924239,15.8,Success
doc_157.pdf,Paket Pembangunan ke-53,Dokumen Kontrak Paket Pembangunan ke-53,2025-05-10 23:45:15.454099,2025-05-10 23:45:17.098821,0:00:01.644722,14.0,Success
doc_158.pdf,Paket Pembangunan ke-53,Laporan Bulanan Paket Pembangunan ke-53,2025-05-10 23:45:24.315049,2025-05-10 23:45:27.244183,0:00:02.929134,14.4,Success
doc_159.pdf,Paket Pembangunan ke-53,Gambar Rencana Paket Pembangunan ke-53,2025-05-10 23:45:34.507000,2025-05-10 23:45:36.286202,0:00:01.779202,13.3,Success
doc_160.pdf,Paket Pembangunan ke-54,Dokumen Kontrak Paket Pembangunan ke-54,2025-05-10 23:45:43.505668,2025-05-10 23:45:46.058167,0:00:02.552499,18.2,Success
doc_161.pdf,Paket Pembangunan ke-54,Laporan Bulanan Paket Pembangunan ke-54,2025-05-10 23:45:53.285102,2025-05-10 23:45:57.377381,0:00:04.092279,14.4,Success
doc_162.pdf,Paket Pembangunan ke-54,Gambar Rencana Paket Pembangunan ke-54,2025-05-10 23:46:04.638776,2025-05-10 23:46:06.201228,0:00:01.562452,18.9,Success
doc_163.pdf,Paket Pembangunan ke-55,Dokumen Kontrak Paket Pembangunan ke-55,2025-05-10 23:46:13.435418,2025-05-10 23:46:15.267356,0:00:01.831938,13.0,Success
doc_164.pdf,Paket Pembangunan ke-55,Laporan Bulanan Paket Pembangunan ke-55,2025-05-10 23:46:22.519387,2025-05-10 23:46:26.903249,0:00:04.383862,14.5,Success
doc_165.pdf,Paket Pembangunan ke-55,Gambar Rencana Paket Pembangunan ke-55,2025-05-10 23:46:34.165023,2025-05-10 23:46:40.635804,0:00:06.470781,13.4,Success
doc_166.pdf,Paket Pembangunan ke-56,Dokumen Kontrak Paket Pembangunan ke-56,2025-05-10 23:46:47.892467,2025-05-10 23:46:51.193032,0:00:03.300565,17.3,Success
doc_167.pdf,Paket Pembangunan ke-56,Laporan Bulanan Paket Pembangunan ke-56,2025-05-10 23:46:58.431964,2025-05-10 23:47:00.934129,0:00:02.502165,19.3,Success
doc_168.pdf,Paket Pembangunan ke-56,Gambar Rencana Paket Pembangunan ke-56,2025-05-10 23:47:08.154980,2025-05-10 23:47:12.878452,0:00:04.723472,15.1,Success
doc_169.pdf,Paket Pembangunan ke-57,Dokumen Kontrak Paket Pembangunan ke-57,2025-05-10 23:47:20.117965,2025-05-10 23:47:21.616724,0:00:01.498759,13.8,Success
doc_170.pdf,Paket Pembangunan ke-57,Laporan Bulanan Paket Pembangunan ke-57,2025-05-10 23:47:28.880758,2025-05-10 23:47:30.800443,0:00:01.919685,11.5,Success
doc_171.pdf,Paket Pembangunan ke-57,Gambar Rencana Paket Pembangunan ke-57,2025-05-10 23:47:38.054073,2025-05-10 23:47:44.810512,0:00:06.756439,13.2,Success
doc_172.pdf,Paket Pembangunan ke-58,Dokumen Kontrak Paket Pembangunan ke-58,2025-05-10 23:47:52.060912,2025-05-10 23:47:54.709712,0:00:02.648800,17.9,Success
doc_173.pdf,Paket Pembangunan ke-58,Laporan Bulanan Paket Pembangunan ke-58,2025-05-10 23:48:01.972992,2025-05-10 23:48:04.641546,0:00:02.668554,16.2,Success
doc_174.pdf,Paket Pembangunan ke-58,Gambar Rencana Paket Pembangunan ke-58,2025-05-10 23:48:11.884518,2025-05-10 23:48:15.397527,0:00:03.513009,13.4,Success
doc_175.pdf,Paket Pembangunan ke-59,Dokumen Kontrak Paket Pembangunan ke-59,2025-05-10 23:48:22.648314,2025-05-10 23:48:24.189408,0:00:01.541094,16.1,Success
doc_176.pdf,Paket Pembangunan ke-59,Laporan Bulanan Paket Pembangunan ke-59,2025-05-10 23:48:31.460099,2025-05-10 23:48:33.247967,0:00:01.787868,16.7,Success
doc_177.pdf,Paket Pembangunan ke-59,Gambar Rencana Paket Pembangunan ke-59,2025-05-10 23:48:40.501822,2025-05-10 23:48:42.661982,0:00:02.160160,13.7,Success
doc_178.pdf,Paket Pembangunan ke-60,Dokumen Kontrak Paket Pembangunan ke-60,2025-05-10 23:48:49.925256,2025-05-10 23:48:51.486126,0:00:01.560870,17.4,Success
doc_179.pdf,Paket Pembangunan ke-60,Laporan Bulanan Paket Pembangunan ke-60,2025-05-10 23:48:58.731937,2025-05-10 23:49:00.642507,0:00:01.910570,19.5,Success
doc_180.pdf,Paket Pembangunan ke-60,Gambar Rencana Paket Pembangunan ke-60,2025-05-10 23:49:07.880352,2025-05-10 23:49:16.674208,0:00:08.793856,14.1,Success
doc_181.pdf,Paket Pembangunan ke-61,Dokumen Kontrak Paket Pembangunan ke-61,2025-05-10 23:49:23.930624,2025-05-10 23:49:25.485642,0:00:01.555018,16.3,Success
doc_182.pdf,Paket Pembangunan ke-61,Laporan Bulanan Paket Pembangunan ke-61,2025-05-10 23:49:32.711406,2025-05-10 23:49:34.368906,0:00:01.657500,15.2,Success
doc_183.pdf,Paket Pembangunan ke-61,Gambar Rencana Paket Pembangunan ke-61,2025-05-10 23:49:41.635157,2025-05-10 23:49:43.831804,0:00:02.196647,17.0,Success
doc_184.pdf,Paket Pembangunan ke-62,Dokumen Kontrak Paket Pembangunan ke-62,2025-05-10 23:49:51.078231,2025-05-10 23:49:53.222946,0:00:02.144715,13.9,Success
doc_185.pdf,Paket Pembangunan ke-62,Laporan Bulanan Paket Pembangunan ke-62,2025-05-10 23:50:00.450132,2025-05-10 23:50:02.656954,0:00:02.206822,15.2,Success
doc_186.pdf,Paket Pembangunan ke-62,Gambar Rencana Paket Pembangunan ke-62,2025-05-10 23:50:09.896527,2025-05-10 23:50:12.727589,0:00:02.831062,14.3,Success
doc_187.pdf,Paket Pembangunan ke-63,Dokumen Kontrak Paket Pembangunan ke-63,2025-05-10 23:50:19.974477,2025-05-10 23:50:22.093272,0:00:02.118795,16.8,Success
doc_188.pdf,Paket Pembangunan ke-63,Laporan Bulanan Paket Pembangunan ke-63,2025-05-10 23:50:29.335161,2025-05-10 23:50:31.133614,0:00:01.798453,17.6,Success
doc_189.pdf,Paket Pembangunan ke-63,Gambar Rencana Paket Pembangunan ke-63,2025-05-10 23:50:38.383879,2025-05-10 23:50:42.272886,0:00:03.889007,13.0,Success
doc_190.pdf,Paket Pembangunan ke-64,Dokumen Kontrak Paket Pembangunan ke-64,2025-05-10 23:50:49.511081,2025-05-10 23:50:51.285260,0:00:01.774179,18.0,Success
doc_191.pdf,Paket Pembangunan ke-64,Laporan Bulanan Paket Pembangunan ke-64,2025-05-10 23:50:58.544137,2025-05-10 23:51:00.398898,0:00:01.854761,18.5,Success
doc_192.pdf,Paket Pembangunan ke-64,Gambar Rencana Paket Pembangunan ke-64,2025-05-10 23:51:07.633976,2025-05-10 23:51:15.779089,0:00:08.145113,12.9,Success
doc_193.pdf,Paket Pembangunan ke-65,Dokumen Kontrak Paket Pembangunan ke-65,2025-05-10 23:51:23.011499,2025-05-10 23:51:24.642235,0:00:01.630736,19.3,Success
doc_194.pdf,Paket Pembangunan ke-65,Laporan Bulanan Paket Pembangunan ke-65,2025-05-10 23:51:31.866948,2025-05-10 23:51:40.971042,0:00:09.104094,14.6,Success
doc_195.pdf,Paket Pembangunan ke-65,Gambar Rencana Paket Pembangunan ke-65,2025-05-10 23:51:48.210367,2025-05-10 23:51:51.188852,0:00:02.978485,15.2,Success
doc_196.pdf,Paket Pembangunan ke-66,Dokumen Kontrak Paket Pembangunan ke-66,2025-05-10 23:51:58.443440,2025-05-10 23:51:59.924536,0:00:01.481096,19.3,Success
doc_197.pdf,Paket Pembangunan ke-66,Laporan Bulanan Paket Pembangunan ke-66,2025-05-10 23:52:07.136057,2025-05-10 23:52:09.028164,0:00:01.892107,13.0,Success
doc_198.pdf,Paket Pembangunan ke-66,Gambar Rencana Paket Pembangunan ke-66,2025-05-10 23:52:16.271902,2025-05-10 23:52:18.425678,0:00:02.153776,13.1,Success
doc_199.pdf,Paket Pembangunan ke-67,Dokumen Kontrak Paket Pembangunan ke-67,2025-05-10 23:52:25.671554,2025-05-10 23:52:27.821767,0:00:02.150213,18.5,Success
doc_200.pdf,Paket Pembangunan ke-67,Laporan Bulanan Paket Pembangunan ke-67,2025-05-10 23:52:35.049065,2025-05-10 23:52:38.152553,0:00:03.103488,13.0,Success
